datetime,price,country,date
2022-03-01 08:00:00+00:00,254.2,NL,2022-03-01
2022-03-01 09:00:00+00:00,273.94,NL,2022-03-01
2022-03-01 10:00:00+00:00,222.33,NL,2022-03-01
2022-03-01 11:00:00+00:00,220.0,NL,2022-03-01
2022-03-01 12:00:00+00:00,221.5,NL,2022-03-01
2022-03-01 13:00:00+00:00,235.02,NL,2022-03-01
2022-03-01 14:00:00+00:00,261.24,NL,2022-03-01
2022-03-01 15:00:00+00:00,283.2,NL,2022-03-01
2022-03-01 16:00:00+00:00,315.87,NL,2022-03-01
2022-03-01 17:00:00+00:00,362.75,NL,2022-03-01
2022-03-01 18:00:00+00:00,354.11,NL,2022-03-01
2022-03-01 19:00:00+00:00,315.87,NL,2022-03-01
2022-03-01 20:00:00+00:00,286.0,NL,2022-03-01
2022-03-01 21:00:00+00:00,266.94,NL,2022-03-01
2022-03-01 22:00:00+00:00,223.4,NL,2022-03-01
2022-03-01 23:00:00+00:00,251.04,NL,2022-03-01
2022-03-02 00:00:00+00:00,248.43,NL,2022-03-02
2022-03-02 00:00:00+00:00,248.43,NL,2022-03-02
2022-03-02 01:00:00+00:00,242.06,NL,2022-03-02
2022-03-02 02:00:00+00:00,233.14,NL,2022-03-02
2022-03-02 03:00:00+00:00,233.62,NL,2022-03-02
2022-03-02 04:00:00+00:00,250.0,NL,2022-03-02
2022-03-02 05:00:00+00:00,231.1,NL,2022-03-02
2022-03-02 06:00:00+00:00,242.09,NL,2022-03-02
2022-03-02 07:00:00+00:00,304.99,NL,2022-03-02
2022-03-02 08:00:00+00:00,298.1,NL,2022-03-02
2022-03-02 09:00:00+00:00,223.7,NL,2022-03-02
2022-03-02 10:00:00+00:00,220.9,NL,2022-03-02
2022-03-02 11:00:00+00:00,199.9,NL,2022-03-02
2022-03-02 12:00:00+00:00,180.0,NL,2022-03-02
2022-03-02 13:00:00+00:00,220.4,NL,2022-03-02
2022-03-02 14:00:00+00:00,220.5,NL,2022-03-02
2022-03-02 15:00:00+00:00,225.1,NL,2022-03-02
2022-03-02 16:00:00+00:00,242.06,NL,2022-03-02
2022-03-02 17:00:00+00:00,290.11,NL,2022-03-02
2022-03-02 18:00:00+00:00,304.0,NL,2022-03-02
2022-03-02 19:00:00+00:00,249.9,NL,2022-03-02
2022-03-02 20:00:00+00:00,231.1,NL,2022-03-02
2022-03-02 21:00:00+00:00,265.78,NL,2022-03-02
2022-03-02 22:00:00+00:00,249.27,NL,2022-03-02
2022-03-02 23:00:00+00:00,331.16,NL,2022-03-02
2022-03-03 00:00:00+00:00,322.53,NL,2022-03-03
2022-03-03 01:00:00+00:00,316.0,NL,2022-03-03
2022-03-03 02:00:00+00:00,307.01,NL,2022-03-03
2022-03-03 03:00:00+00:00,307.3,NL,2022-03-03
2022-03-03 04:00:00+00:00,332.27,NL,2022-03-03
2022-03-03 05:00:00+00:00,368.6,NL,2022-03-03
2022-03-03 06:00:00+00:00,405.0,NL,2022-03-03
2022-03-03 07:00:00+00:00,400.0,NL,2022-03-03
2022-03-03 08:00:00+00:00,355.15,NL,2022-03-03
2022-03-03 09:00:00+00:00,264.98,NL,2022-03-03
2022-03-03 10:00:00+00:00,268.14,NL,2022-03-03
2022-03-03 11:00:00+00:00,199.1,NL,2022-03-03
2022-03-03 12:00:00+00:00,216.93,NL,2022-03-03
2022-03-03 13:00:00+00:00,283.99,NL,2022-03-03
2022-03-03 14:00:00+00:00,319.58,NL,2022-03-03
2022-03-03 15:00:00+00:00,336.53,NL,2022-03-03
2022-03-03 16:00:00+00:00,398.53,NL,2022-03-03
2022-03-03 17:00:00+00:00,410.0,NL,2022-03-03
2022-03-03 18:00:00+00:00,405.05,NL,2022-03-03
2022-03-03 19:00:00+00:00,390.0,NL,2022-03-03
2022-03-03 20:00:00+00:00,350.0,NL,2022-03-03
2022-03-03 21:00:00+00:00,333.88,NL,2022-03-03
2022-03-03 22:00:00+00:00,319.9,NL,2022-03-03
2022-03-03 23:00:00+00:00,351.07,NL,2022-03-03
2022-03-04 00:00:00+00:00,346.6,NL,2022-03-04
2022-03-04 01:00:00+00:00,329.4,NL,2022-03-04
2022-03-04 02:00:00+00:00,304.05,NL,2022-03-04
2022-03-04 03:00:00+00:00,315.0,NL,2022-03-04
2022-03-04 04:00:00+00:00,349.07,NL,2022-03-04
2022-03-04 05:00:00+00:00,398.6,NL,2022-03-04
2022-03-04 06:00:00+00:00,410.0,NL,2022-03-04
2022-03-04 07:00:00+00:00,410.05,NL,2022-03-04
2022-03-04 08:00:00+00:00,385.16,NL,2022-03-04
2022-03-04 09:00:00+00:00,348.0,NL,2022-03-04
2022-03-04 10:00:00+00:00,348.0,NL,2022-03-04
2022-03-04 11:00:00+00:00,280.72,NL,2022-03-04
2022-03-04 12:00:00+00:00,274.0,NL,2022-03-04
2022-03-04 13:00:00+00:00,299.8,NL,2022-03-04
2022-03-04 14:00:00+00:00,329.15,NL,2022-03-04
2022-03-04 15:00:00+00:00,355.77,NL,2022-03-04
2022-03-04 16:00:00+00:00,380.94,NL,2022-03-04
2022-03-04 17:00:00+00:00,410.0,NL,2022-03-04
2022-03-04 18:00:00+00:00,410.0,NL,2022-03-04
2022-03-04 19:00:00+00:00,400.08,NL,2022-03-04
2022-03-04 20:00:00+00:00,368.4,NL,2022-03-04
2022-03-04 21:00:00+00:00,316.01,NL,2022-03-04
2022-03-04 22:00:00+00:00,346.6,NL,2022-03-04
2022-03-04 23:00:00+00:00,342.17,NL,2022-03-04
2022-03-05 00:00:00+00:00,360.0,NL,2022-03-05
2022-03-05 01:00:00+00:00,350.0,NL,2022-03-05
2022-03-05 02:00:00+00:00,330.0,NL,2022-03-05
2022-03-05 03:00:00+00:00,338.85,NL,2022-03-05
2022-03-05 04:00:00+00:00,347.04,NL,2022-03-05
2022-03-05 05:00:00+00:00,369.0,NL,2022-03-05
2022-03-05 06:00:00+00:00,378.1,NL,2022-03-05
2022-03-05 07:00:00+00:00,370.53,NL,2022-03-05
2022-03-05 08:00:00+00:00,322.34,NL,2022-03-05
2022-03-05 09:00:00+00:00,200.1,NL,2022-03-05
2022-03-05 10:00:00+00:00,233.01,NL,2022-03-05
2022-03-05 11:00:00+00:00,221.09,NL,2022-03-05
2022-03-05 12:00:00+00:00,201.5,NL,2022-03-05
2022-03-05 13:00:00+00:00,255.67,NL,2022-03-05
2022-03-05 14:00:00+00:00,301.36,NL,2022-03-05
2022-03-05 15:00:00+00:00,339.99,NL,2022-03-05
2022-03-05 16:00:00+00:00,385.63,NL,2022-03-05
2022-03-05 17:00:00+00:00,405.78,NL,2022-03-05
2022-03-05 18:00:00+00:00,409.3,NL,2022-03-05
2022-03-05 19:00:00+00:00,400.0,NL,2022-03-05
2022-03-05 20:00:00+00:00,377.25,NL,2022-03-05
2022-03-05 21:00:00+00:00,369.63,NL,2022-03-05
2022-03-05 22:00:00+00:00,362.4,NL,2022-03-05
2022-03-05 23:00:00+00:00,390.61,NL,2022-03-05
2022-03-06 00:00:00+00:00,353.0,NL,2022-03-06
2022-03-06 01:00:00+00:00,345.16,NL,2022-03-06
2022-03-06 02:00:00+00:00,334.21,NL,2022-03-06
2022-03-06 03:00:00+00:00,339.44,NL,2022-03-06
2022-03-06 04:00:00+00:00,342.09,NL,2022-03-06
2022-03-06 05:00:00+00:00,350.02,NL,2022-03-06
2022-03-06 06:00:00+00:00,324.97,NL,2022-03-06
2022-03-06 07:00:00+00:00,325.69,NL,2022-03-06
2022-03-06 08:00:00+00:00,210.01,NL,2022-03-06
2022-03-06 09:00:00+00:00,198.73,NL,2022-03-06
2022-03-06 10:00:00+00:00,219.9,NL,2022-03-06
2022-03-06 11:00:00+00:00,217.36,NL,2022-03-06
2022-03-06 12:00:00+00:00,212.0,NL,2022-03-06
2022-03-06 13:00:00+00:00,226.31,NL,2022-03-06
2022-03-06 14:00:00+00:00,274.0,NL,2022-03-06
2022-03-06 15:00:00+00:00,308.09,NL,2022-03-06
2022-03-06 16:00:00+00:00,385.16,NL,2022-03-06
2022-03-06 17:00:00+00:00,435.08,NL,2022-03-06
2022-03-06 18:00:00+00:00,454.28,NL,2022-03-06
2022-03-06 19:00:00+00:00,436.35,NL,2022-03-06
2022-03-06 20:00:00+00:00,412.02,NL,2022-03-06
2022-03-06 21:00:00+00:00,412.02,NL,2022-03-06
2022-03-06 22:00:00+00:00,411.65,NL,2022-03-06
2022-03-06 23:00:00+00:00,377.56,NL,2022-03-06
2022-03-07 00:00:00+00:00,369.83,NL,2022-03-07
2022-03-07 01:00:00+00:00,368.94,NL,2022-03-07
2022-03-07 02:00:00+00:00,359.21,NL,2022-03-07
2022-03-07 03:00:00+00:00,361.71,NL,2022-03-07
2022-03-07 04:00:00+00:00,397.23,NL,2022-03-07
2022-03-07 05:00:00+00:00,465.77,NL,2022-03-07
2022-03-07 06:00:00+00:00,512.36,NL,2022-03-07
2022-03-07 07:00:00+00:00,515.01,NL,2022-03-07
2022-03-07 08:00:00+00:00,483.0,NL,2022-03-07
2022-03-07 09:00:00+00:00,350.0,NL,2022-03-07
2022-03-07 10:00:00+00:00,289.9,NL,2022-03-07
2022-03-07 11:00:00+00:00,259.95,NL,2022-03-07
2022-03-07 12:00:00+00:00,270.0,NL,2022-03-07
2022-03-07 13:00:00+00:00,283.0,NL,2022-03-07
2022-03-07 14:00:00+00:00,350.61,NL,2022-03-07
2022-03-07 15:00:00+00:00,400.0,NL,2022-03-07
2022-03-07 16:00:00+00:00,448.0,NL,2022-03-07
2022-03-07 17:00:00+00:00,439.9,NL,2022-03-07
2022-03-07 18:00:00+00:00,474.63,NL,2022-03-07
2022-03-07 19:00:00+00:00,475.0,NL,2022-03-07
2022-03-07 20:00:00+00:00,421.71,NL,2022-03-07
2022-03-07 21:00:00+00:00,400.06,NL,2022-03-07
2022-03-07 22:00:00+00:00,348.0,NL,2022-03-07
2022-03-07 23:00:00+00:00,399.9,NL,2022-03-07
2022-03-08 00:00:00+00:00,449.5,NL,2022-03-08
2022-03-08 01:00:00+00:00,449.5,NL,2022-03-08
2022-03-08 02:00:00+00:00,424.88,NL,2022-03-08
2022-03-08 03:00:00+00:00,374.0,NL,2022-03-08
2022-03-08 04:00:00+00:00,399.9,NL,2022-03-08
2022-03-08 05:00:00+00:00,447.63,NL,2022-03-08
2022-03-08 06:00:00+00:00,690.0,NL,2022-03-08
2022-03-08 07:00:00+00:00,650.0,NL,2022-03-08
2022-03-08 08:00:00+00:00,496.53,NL,2022-03-08
2022-03-08 09:00:00+00:00,236.69,NL,2022-03-08
2022-03-08 10:00:00+00:00,219.49,NL,2022-03-08
2022-03-08 11:00:00+00:00,201.21,NL,2022-03-08
2022-03-08 12:00:00+00:00,212.73,NL,2022-03-08
2022-03-08 13:00:00+00:00,229.9,NL,2022-03-08
2022-03-08 14:00:00+00:00,336.5,NL,2022-03-08
2022-03-08 15:00:00+00:00,440.63,NL,2022-03-08
2022-03-08 16:00:00+00:00,603.08,NL,2022-03-08
2022-03-08 17:00:00+00:00,674.93,NL,2022-03-08
2022-03-08 18:00:00+00:00,700.0,NL,2022-03-08
2022-03-08 19:00:00+00:00,599.74,NL,2022-03-08
2022-03-08 20:00:00+00:00,510.9,NL,2022-03-08
2022-03-08 21:00:00+00:00,492.05,NL,2022-03-08
2022-03-08 22:00:00+00:00,400.0,NL,2022-03-08
2022-03-08 23:00:00+00:00,429.7,NL,2022-03-08
2022-03-09 00:00:00+00:00,401.8,NL,2022-03-09
2022-03-09 01:00:00+00:00,416.88,NL,2022-03-09
2022-03-09 02:00:00+00:00,420.03,NL,2022-03-09
2022-03-09 03:00:00+00:00,420.03,NL,2022-03-09
2022-03-09 04:00:00+00:00,440.0,NL,2022-03-09
2022-03-09 05:00:00+00:00,523.76,NL,2022-03-09
2022-03-09 06:00:00+00:00,579.45,NL,2022-03-09
2022-03-09 07:00:00+00:00,554.76,NL,2022-03-09
2022-03-09 08:00:00+00:00,380.6,NL,2022-03-09
2022-03-09 09:00:00+00:00,348.91,NL,2022-03-09
2022-03-09 10:00:00+00:00,295.13,NL,2022-03-09
2022-03-09 11:00:00+00:00,234.74,NL,2022-03-09
2022-03-09 12:00:00+00:00,269.9,NL,2022-03-09
2022-03-09 13:00:00+00:00,317.62,NL,2022-03-09
2022-03-09 14:00:00+00:00,382.44,NL,2022-03-09
2022-03-09 15:00:00+00:00,425.09,NL,2022-03-09
2022-03-09 16:00:00+00:00,529.43,NL,2022-03-09
2022-03-09 17:00:00+00:00,574.93,NL,2022-03-09
2022-03-09 18:00:00+00:00,605.0,NL,2022-03-09
2022-03-09 19:00:00+00:00,518.0,NL,2022-03-09
2022-03-09 20:00:00+00:00,448.75,NL,2022-03-09
2022-03-09 21:00:00+00:00,449.06,NL,2022-03-09
2022-03-09 22:00:00+00:00,407.23,NL,2022-03-09
2022-03-09 23:00:00+00:00,312.06,NL,2022-03-09
2022-03-10 00:00:00+00:00,320.0,NL,2022-03-10
2022-03-10 01:00:00+00:00,321.59,NL,2022-03-10
2022-03-10 02:00:00+00:00,310.09,NL,2022-03-10
2022-03-10 03:00:00+00:00,310.07,NL,2022-03-10
2022-03-10 04:00:00+00:00,335.01,NL,2022-03-10
2022-03-10 05:00:00+00:00,414.66,NL,2022-03-10
2022-03-10 06:00:00+00:00,436.06,NL,2022-03-10
2022-03-10 07:00:00+00:00,396.97,NL,2022-03-10
2022-03-10 08:00:00+00:00,311.38,NL,2022-03-10
2022-03-10 09:00:00+00:00,252.0,NL,2022-03-10
2022-03-10 10:00:00+00:00,212.85,NL,2022-03-10
2022-03-10 11:00:00+00:00,171.7,NL,2022-03-10
2022-03-10 12:00:00+00:00,170.0,NL,2022-03-10
2022-03-10 13:00:00+00:00,191.45,NL,2022-03-10
2022-03-10 14:00:00+00:00,250.0,NL,2022-03-10
2022-03-10 15:00:00+00:00,308.07,NL,2022-03-10
2022-03-10 16:00:00+00:00,379.95,NL,2022-03-10
2022-03-10 17:00:00+00:00,412.4,NL,2022-03-10
2022-03-10 18:00:00+00:00,453.04,NL,2022-03-10
2022-03-10 19:00:00+00:00,309.9,NL,2022-03-10
2022-03-10 20:00:00+00:00,331.0,NL,2022-03-10
2022-03-10 21:00:00+00:00,310.0,NL,2022-03-10
2022-03-10 22:00:00+00:00,253.31,NL,2022-03-10
2022-03-10 23:00:00+00:00,191.95,NL,2022-03-10
2022-03-11 00:00:00+00:00,193.22,NL,2022-03-11
2022-03-11 01:00:00+00:00,192.2,NL,2022-03-11
2022-03-11 02:00:00+00:00,191.99,NL,2022-03-11
2022-03-11 03:00:00+00:00,187.73,NL,2022-03-11
2022-03-11 04:00:00+00:00,200.0,NL,2022-03-11
2022-03-11 05:00:00+00:00,200.1,NL,2022-03-11
2022-03-11 06:00:00+00:00,292.45,NL,2022-03-11
2022-03-11 07:00:00+00:00,258.8,NL,2022-03-11
2022-03-11 08:00:00+00:00,206.78,NL,2022-03-11
2022-03-11 09:00:00+00:00,197.99,NL,2022-03-11
2022-03-11 10:00:00+00:00,116.99,NL,2022-03-11
2022-03-11 11:00:00+00:00,0.1,NL,2022-03-11
2022-03-11 12:00:00+00:00,0.04,NL,2022-03-11
2022-03-11 13:00:00+00:00,11.33,NL,2022-03-11
2022-03-11 14:00:00+00:00,28.59,NL,2022-03-11
2022-03-11 15:00:00+00:00,155.02,NL,2022-03-11
2022-03-11 16:00:00+00:00,230.0,NL,2022-03-11
2022-03-11 17:00:00+00:00,284.5,NL,2022-03-11
2022-03-11 18:00:00+00:00,350.0,NL,2022-03-11
2022-03-11 19:00:00+00:00,293.35,NL,2022-03-11
2022-03-11 20:00:00+00:00,232.52,NL,2022-03-11
2022-03-11 21:00:00+00:00,205.92,NL,2022-03-11
2022-03-11 22:00:00+00:00,195.53,NL,2022-03-11
2022-03-11 23:00:00+00:00,180.0,NL,2022-03-11
2022-03-12 00:00:00+00:00,168.42,NL,2022-03-12
2022-03-12 01:00:00+00:00,165.75,NL,2022-03-12
2022-03-12 02:00:00+00:00,165.89,NL,2022-03-12
2022-03-12 03:00:00+00:00,168.46,NL,2022-03-12
2022-03-12 04:00:00+00:00,174.6,NL,2022-03-12
2022-03-12 05:00:00+00:00,192.1,NL,2022-03-12
2022-03-12 06:00:00+00:00,209.9,NL,2022-03-12
2022-03-12 07:00:00+00:00,237.82,NL,2022-03-12
2022-03-12 08:00:00+00:00,239.9,NL,2022-03-12
2022-03-12 09:00:00+00:00,190.0,NL,2022-03-12
2022-03-12 10:00:00+00:00,180.78,NL,2022-03-12
2022-03-12 11:00:00+00:00,184.44,NL,2022-03-12
2022-03-12 12:00:00+00:00,197.0,NL,2022-03-12
2022-03-12 13:00:00+00:00,228.0,NL,2022-03-12
2022-03-12 14:00:00+00:00,244.9,NL,2022-03-12
2022-03-12 15:00:00+00:00,220.1,NL,2022-03-12
2022-03-12 16:00:00+00:00,287.3,NL,2022-03-12
2022-03-12 17:00:00+00:00,323.3,NL,2022-03-12
2022-03-12 18:00:00+00:00,366.45,NL,2022-03-12
2022-03-12 19:00:00+00:00,360.0,NL,2022-03-12
2022-03-12 20:00:00+00:00,245.5,NL,2022-03-12
2022-03-12 21:00:00+00:00,219.91,NL,2022-03-12
2022-03-12 22:00:00+00:00,200.1,NL,2022-03-12
2022-03-12 23:00:00+00:00,224.9,NL,2022-03-12
2022-03-13 00:00:00+00:00,178.94,NL,2022-03-13
2022-03-13 01:00:00+00:00,166.31,NL,2022-03-13
2022-03-13 02:00:00+00:00,160.07,NL,2022-03-13
2022-03-13 03:00:00+00:00,146.78,NL,2022-03-13
2022-03-13 04:00:00+00:00,128.08,NL,2022-03-13
2022-03-13 05:00:00+00:00,146.93,NL,2022-03-13
2022-03-13 06:00:00+00:00,160.33,NL,2022-03-13
2022-03-13 07:00:00+00:00,167.89,NL,2022-03-13
2022-03-13 08:00:00+00:00,167.0,NL,2022-03-13
2022-03-13 09:00:00+00:00,147.76,NL,2022-03-13
2022-03-13 10:00:00+00:00,99.9,NL,2022-03-13
2022-03-13 11:00:00+00:00,64.9,NL,2022-03-13
2022-03-13 12:00:00+00:00,105.72,NL,2022-03-13
2022-03-13 13:00:00+00:00,147.66,NL,2022-03-13
2022-03-13 14:00:00+00:00,164.9,NL,2022-03-13
2022-03-13 15:00:00+00:00,224.1,NL,2022-03-13
2022-03-13 16:00:00+00:00,292.1,NL,2022-03-13
2022-03-13 17:00:00+00:00,275.0,NL,2022-03-13
2022-03-13 18:00:00+00:00,390.6,NL,2022-03-13
2022-03-13 19:00:00+00:00,360.9,NL,2022-03-13
2022-03-13 20:00:00+00:00,325.0,NL,2022-03-13
2022-03-13 21:00:00+00:00,302.6,NL,2022-03-13
2022-03-13 22:00:00+00:00,279.9,NL,2022-03-13
2022-03-13 23:00:00+00:00,221.22,NL,2022-03-13
2022-03-14 00:00:00+00:00,213.8,NL,2022-03-14
2022-03-14 01:00:00+00:00,267.5,NL,2022-03-14
2022-03-14 02:00:00+00:00,212.33,NL,2022-03-14
2022-03-14 03:00:00+00:00,219.91,NL,2022-03-14
2022-03-14 04:00:00+00:00,230.06,NL,2022-03-14
2022-03-14 05:00:00+00:00,282.74,NL,2022-03-14
2022-03-14 06:00:00+00:00,334.7,NL,2022-03-14
2022-03-14 07:00:00+00:00,330.0,NL,2022-03-14
2022-03-14 08:00:00+00:00,277.73,NL,2022-03-14
2022-03-14 09:00:00+00:00,235.2,NL,2022-03-14
2022-03-14 10:00:00+00:00,244.48,NL,2022-03-14
2022-03-14 11:00:00+00:00,214.46,NL,2022-03-14
2022-03-14 12:00:00+00:00,214.0,NL,2022-03-14
2022-03-14 13:00:00+00:00,207.99,NL,2022-03-14
2022-03-14 14:00:00+00:00,252.85,NL,2022-03-14
2022-03-14 15:00:00+00:00,241.34,NL,2022-03-14
2022-03-14 16:00:00+00:00,346.5,NL,2022-03-14
2022-03-14 17:00:00+00:00,390.01,NL,2022-03-14
2022-03-14 18:00:00+00:00,435.42,NL,2022-03-14
2022-03-14 19:00:00+00:00,365.26,NL,2022-03-14
2022-03-14 20:00:00+00:00,322.7,NL,2022-03-14
2022-03-14 21:00:00+00:00,300.73,NL,2022-03-14
2022-03-14 22:00:00+00:00,261.86,NL,2022-03-14
2022-03-14 23:00:00+00:00,248.92,NL,2022-03-14
2022-03-15 00:00:00+00:00,245.03,NL,2022-03-15
2022-03-15 01:00:00+00:00,241.79,NL,2022-03-15
2022-03-15 02:00:00+00:00,240.07,NL,2022-03-15
2022-03-15 03:00:00+00:00,242.69,NL,2022-03-15
2022-03-15 04:00:00+00:00,262.4,NL,2022-03-15
2022-03-15 05:00:00+00:00,297.8,NL,2022-03-15
2022-03-15 06:00:00+00:00,313.4,NL,2022-03-15
2022-03-15 07:00:00+00:00,324.94,NL,2022-03-15
2022-03-15 08:00:00+00:00,252.27,NL,2022-03-15
2022-03-15 09:00:00+00:00,240.8,NL,2022-03-15
2022-03-15 10:00:00+00:00,296.17,NL,2022-03-15
2022-03-15 11:00:00+00:00,260.73,NL,2022-03-15
2022-03-15 12:00:00+00:00,249.49,NL,2022-03-15
2022-03-15 13:00:00+00:00,251.46,NL,2022-03-15
2022-03-15 14:00:00+00:00,244.19,NL,2022-03-15
2022-03-15 15:00:00+00:00,251.43,NL,2022-03-15
2022-03-15 16:00:00+00:00,261.3,NL,2022-03-15
2022-03-15 17:00:00+00:00,316.7,NL,2022-03-15
2022-03-15 18:00:00+00:00,405.02,NL,2022-03-15
2022-03-15 19:00:00+00:00,315.0,NL,2022-03-15
2022-03-15 20:00:00+00:00,244.5,NL,2022-03-15
2022-03-15 21:00:00+00:00,249.9,NL,2022-03-15
2022-03-15 22:00:00+00:00,250.7,NL,2022-03-15
2022-03-15 23:00:00+00:00,253.41,NL,2022-03-15
2022-03-16 00:00:00+00:00,251.4,NL,2022-03-16
2022-03-16 01:00:00+00:00,247.5,NL,2022-03-16
2022-03-16 02:00:00+00:00,240.01,NL,2022-03-16
2022-03-16 03:00:00+00:00,238.5,NL,2022-03-16
2022-03-16 04:00:00+00:00,249.72,NL,2022-03-16
2022-03-16 05:00:00+00:00,296.96,NL,2022-03-16
2022-03-16 06:00:00+00:00,317.7,NL,2022-03-16
2022-03-16 07:00:00+00:00,314.0,NL,2022-03-16
2022-03-16 08:00:00+00:00,295.94,NL,2022-03-16
2022-03-16 09:00:00+00:00,276.6,NL,2022-03-16
2022-03-16 10:00:00+00:00,260.45,NL,2022-03-16
2022-03-16 11:00:00+00:00,240.0,NL,2022-03-16
2022-03-16 12:00:00+00:00,229.84,NL,2022-03-16
2022-03-16 13:00:00+00:00,212.0,NL,2022-03-16
2022-03-16 14:00:00+00:00,250.17,NL,2022-03-16
2022-03-16 15:00:00+00:00,260.0,NL,2022-03-16
2022-03-16 16:00:00+00:00,294.92,NL,2022-03-16
2022-03-16 17:00:00+00:00,319.13,NL,2022-03-16
2022-03-16 18:00:00+00:00,300.0,NL,2022-03-16
2022-03-16 19:00:00+00:00,280.0,NL,2022-03-16
2022-03-16 20:00:00+00:00,250.1,NL,2022-03-16
2022-03-16 21:00:00+00:00,276.9,NL,2022-03-16
2022-03-16 22:00:00+00:00,234.6,NL,2022-03-16
2022-03-16 23:00:00+00:00,184.96,NL,2022-03-16
2022-03-17 00:00:00+00:00,180.0,NL,2022-03-17
2022-03-17 01:00:00+00:00,164.07,NL,2022-03-17
2022-03-17 02:00:00+00:00,164.54,NL,2022-03-17
2022-03-17 03:00:00+00:00,180.0,NL,2022-03-17
2022-03-17 04:00:00+00:00,200.1,NL,2022-03-17
2022-03-17 05:00:00+00:00,223.2,NL,2022-03-17
2022-03-17 06:00:00+00:00,250.1,NL,2022-03-17
2022-03-17 07:00:00+00:00,320.29,NL,2022-03-17
2022-03-17 08:00:00+00:00,238.1,NL,2022-03-17
2022-03-17 09:00:00+00:00,252.71,NL,2022-03-17
2022-03-17 10:00:00+00:00,207.06,NL,2022-03-17
2022-03-17 11:00:00+00:00,178.39,NL,2022-03-17
2022-03-17 12:00:00+00:00,199.9,NL,2022-03-17
2022-03-17 13:00:00+00:00,220.0,NL,2022-03-17
2022-03-17 14:00:00+00:00,241.0,NL,2022-03-17
2022-03-17 15:00:00+00:00,223.4,NL,2022-03-17
2022-03-17 16:00:00+00:00,249.98,NL,2022-03-17
2022-03-17 17:00:00+00:00,287.32,NL,2022-03-17
2022-03-17 18:00:00+00:00,347.21,NL,2022-03-17
2022-03-17 19:00:00+00:00,295.92,NL,2022-03-17
2022-03-17 20:00:00+00:00,259.29,NL,2022-03-17
2022-03-17 21:00:00+00:00,244.66,NL,2022-03-17
2022-03-17 22:00:00+00:00,237.2,NL,2022-03-17
2022-03-17 23:00:00+00:00,203.03,NL,2022-03-17
2022-03-18 00:00:00+00:00,206.97,NL,2022-03-18
2022-03-18 01:00:00+00:00,230.55,NL,2022-03-18
2022-03-18 02:00:00+00:00,206.5,NL,2022-03-18
2022-03-18 03:00:00+00:00,209.9,NL,2022-03-18
2022-03-18 04:00:00+00:00,217.06,NL,2022-03-18
2022-03-18 05:00:00+00:00,262.97,NL,2022-03-18
2022-03-18 06:00:00+00:00,291.51,NL,2022-03-18
2022-03-18 07:00:00+00:00,287.81,NL,2022-03-18
2022-03-18 08:00:00+00:00,239.79,NL,2022-03-18
2022-03-18 09:00:00+00:00,209.6,NL,2022-03-18
2022-03-18 10:00:00+00:00,193.67,NL,2022-03-18
2022-03-18 11:00:00+00:00,197.42,NL,2022-03-18
2022-03-18 12:00:00+00:00,197.18,NL,2022-03-18
2022-03-18 13:00:00+00:00,200.1,NL,2022-03-18
2022-03-18 14:00:00+00:00,199.97,NL,2022-03-18
2022-03-18 15:00:00+00:00,207.03,NL,2022-03-18
2022-03-18 16:00:00+00:00,245.54,NL,2022-03-18
2022-03-18 17:00:00+00:00,275.31,NL,2022-03-18
2022-03-18 18:00:00+00:00,286.52,NL,2022-03-18
2022-03-18 19:00:00+00:00,249.9,NL,2022-03-18
2022-03-18 20:00:00+00:00,216.94,NL,2022-03-18
2022-03-18 21:00:00+00:00,228.5,NL,2022-03-18
2022-03-18 22:00:00+00:00,186.93,NL,2022-03-18
2022-03-18 23:00:00+00:00,189.94,NL,2022-03-18
2022-03-19 00:00:00+00:00,189.9,NL,2022-03-19
2022-03-19 01:00:00+00:00,185.57,NL,2022-03-19
2022-03-19 02:00:00+00:00,184.66,NL,2022-03-19
2022-03-19 03:00:00+00:00,185.06,NL,2022-03-19
2022-03-19 04:00:00+00:00,190.8,NL,2022-03-19
2022-03-19 05:00:00+00:00,198.23,NL,2022-03-19
2022-03-19 06:00:00+00:00,204.14,NL,2022-03-19
2022-03-19 07:00:00+00:00,194.34,NL,2022-03-19
2022-03-19 08:00:00+00:00,140.0,NL,2022-03-19
2022-03-19 09:00:00+00:00,96.38,NL,2022-03-19
2022-03-19 10:00:00+00:00,12.73,NL,2022-03-19
2022-03-19 11:00:00+00:00,-8.02,NL,2022-03-19
2022-03-19 12:00:00+00:00,-22.89,NL,2022-03-19
2022-03-19 13:00:00+00:00,-3.8,NL,2022-03-19
2022-03-19 14:00:00+00:00,0.0,NL,2022-03-19
2022-03-19 15:00:00+00:00,39.58,NL,2022-03-19
2022-03-19 16:00:00+00:00,190.43,NL,2022-03-19
2022-03-19 17:00:00+00:00,259.35,NL,2022-03-19
2022-03-19 18:00:00+00:00,295.8,NL,2022-03-19
2022-03-19 19:00:00+00:00,222.91,NL,2022-03-19
2022-03-19 20:00:00+00:00,199.9,NL,2022-03-19
2022-03-19 21:00:00+00:00,199.9,NL,2022-03-19
2022-03-19 22:00:00+00:00,204.16,NL,2022-03-19
2022-03-19 23:00:00+00:00,196.3,NL,2022-03-19
2022-03-20 00:00:00+00:00,171.49,NL,2022-03-20
2022-03-20 01:00:00+00:00,157.65,NL,2022-03-20
